book_name,status,is_ebook
Fundamentals of Corporate Finance [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Rhethawks,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition for Miami University,Completed - 04 Dis: Need proof of purchase from student,False
Connect Code: Operations and Supply Chain Management: The Core,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Energy: Principles, Problems, Alternatives",Completed - 04 Dis: Need proof of purchase from student,False
Little Fish,Completed - 04 Dis: Need proof of purchase from student,False
All American Yemeni Girls,Completed - 04 Dis: Need proof of purchase from student,False
Understanding Fandom An Introduction to the Study of Media Fan Culture,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Building Construction: Materials and Methods,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Building Construction: Materials and Methods,Completed - 04 Dis: Need proof of purchase from student,False
"Strategic Writing: Multimedia Writing for Public Relations, Advertising and More",Completed - 04 Dis: Need proof of purchase from student,False
The Chicago Guide To Collaborative Ethnography,Completed - 04 Dis: Need proof of purchase from student,False
Lawyers Crossing Lines,Completed - 04 Dis: Need proof of purchase from student,False
Dirt,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Selling: Building Partnerships,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Meeting Children's Psychosocial Needs Across the Health Care Continuum,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Organizational Behavior Managing People and Organizations,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Nature Poem,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Spotlight on Young Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Beginning Theory An Introduction to Literary and Cultural Theory,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"HONEYWELL UVEX Safety Goggles: Anti-Fog /Anti-Static /Anti-Scratch, ANSI Dust/Splash Rating D3, Teal (ITEM 55TA86)","Completed - 04 Dis: Not a textbook- Other (Game, supplies, etc.)",False
"Big Java Late Objects, Enhanced eText",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Ecology: Concepts and Applications,Completed - 04 Dis: Need proof of purchase from student,False
"WebAssign Printed Access Card for Stewart/Redlin/Watson's Precalculus, Enhanced Edition, 7th Edition",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Understanding Fandom An Introduction to the Study of Media Fan Culture,Completed - 04 Dis: Need proof of purchase from student,False
"Keywords for American Cultural Studies, Third Edition ( Keywords #11 )",Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
The Art Question,Completed - 00 Order Fullfilled,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"WebAssign for Stewart/Redlin/Watson's Algebra and Trigonometry, 4th Edition [Instant Access], Single-Term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
An Introduction To Music Technology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
Developing Management Skills,Completed - 00 Order Fullfilled,False
"Understanding Abnormal Behavior, 12th Edition",Completed - 04 Dis: Need proof of purchase from student,False
KINESIOLOGY,Completed - 04 Dis: Need proof of purchase from student,False
CHM145 Lab Manual W23 Edition,Completed - 04 Dis: Need proof of purchase from student,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cognitive Psychology in and Out of the Laboratory,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Campbell Biology,Completed - 04 Dis: Need proof of purchase from student,False
The Little SAS Book: A Primer,Completed - 00 Order Fullfilled,False
Principles of Wet End Chemistry,Completed - 04 Dis: Need proof of purchase from student,False
Classroom Assessment for Student Learning,Completed - 00 Order Fullfilled,False
Teacher Leadership for the 21st Century,Completed - 00 Order Fullfilled,False
Teacher Leadership for Social Justice: Building a Curriculum for Liberation (Second Edition),Completed - 00 Order Fullfilled,False
Squirrel Girl Goes to College: A Squirrel Girl Play,Completed - 00 Order Fullfilled,False
North Star (code: N47000),Completed - 00 Order Fullfilled,False
Tom?s and the Library Lady,Completed - 00 Order Fullfilled,False
With Two Wings,Completed - 00 Order Fullfilled,False
"The Lion, the Witch & the Wardrobe: One Act - Two Character",Completed - 00 Order Fullfilled,False
Teaching Disco Square Dancing to Our Elders: A Class Presentation,Completed - 00 Order Fullfilled,False
The Wrestling Season,Completed - 00 Order Fullfilled,False
Theatre for Young Audiences 20 Great Plays for Children,Completed - 00 Order Fullfilled,False
"Understanding Abnormal Behavior, 12th Edition",Completed - 04 Dis: Need proof of purchase from student,False
100 Ideas That Changed Graphic Design,Completed - 04 Dis: Need proof of purchase from student,False
Visual Communication Design An Introduction to Design Concepts in Everyday Experience,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Meggs' History of Graphic Design,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Vander's Human Physiology,Completed - 04 Dis: Need proof of purchase from student,False
"Influence, New and Expanded: The Psychology of Persuasion",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Persuasion: Integrating Theory, Research, and Practice 4/e",Completed - 04 Dis: Need proof of purchase from student,False
"Strategic Writing: Multimedia Writing for Public Relations, Advertising and More",Completed - 04 Dis: Need proof of purchase from student,False
FASHION BY DESIGN,Completed - 04 Dis: Need proof of purchase from student,False
The Story and Its Writer An Introduction to Short Fiction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Biomechanics of Musculoskeletal Injury - 2nd Edition,Completed - 04 Dis: Need proof of purchase from student,False
Modern Marketing Principles and Video Case Studies,Completed - 04 Dis: Need proof of purchase from student,False
Modern Marketing Principles and Video Case Studies,Completed - 04 Dis: Need proof of purchase from student,False
Modern Marketing Principles and Video Case Studies,Completed - 04 Dis: Need proof of purchase from student,False
Modern Marketing Principles & Mimic Marketing Principles & Video Case Studies,Completed - 04 Dis: Need proof of purchase from student,False
Modern Marketing Principles & Mimic Marketing Principles & Video Case Studies,Completed - 04 Dis: Need proof of purchase from student,False
Experimental Organic Chemistry for Miami University Oxford,Completed - 04 Dis: Need proof of purchase from student,False
Bundle: Print text and Cirrus for Marquee Series - Microsoft Office 365,Completed - 04 Dis: Need proof of purchase from student,False
The Body Papers: A Memoir ( Restless Books Prize for New Immigrant W ),Completed - 04 Dis: Complete (Available at Bookshare.org),False
Trauma and Recovery,Completed - 04 Dis: Complete (Available at Bookshare.org),False
First They Killed My Father: A Daughter of Cambodia Remembers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ordinary Men,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Gates of Europe A History of Ukraine,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Minor Feelings An Asian American Reckoning,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Comic Toolbox,Completed - 04 Dis: Need proof of purchase from student,False
Medea and Her Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Contrase?a: Your Password to Foundational Spanish 4.0,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The New Teacher Book,Completed - 00 Order Fullfilled,False
Intermediate Accounting,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Anna Banti Artemisia, trans. by Shirley D'Ardia Caracciolo, Lincoln 2003",Completed - 00 Order Fullfilled,False
"Anna Banti Artemisia, trans. by Shirley D'Ardia Caracciolo, Lincoln 2003",Completed - 00 Order Fullfilled,False
Italian Americans in Film,Completed - 00 Order Fullfilled,False
Squirrel Girl Goes to College: A Squirrel Girl Play,Completed - 00 Order Fullfilled,False
Theatre for Young Audiences 20 Great Plays for Children,Completed - 00 Order Fullfilled,False
With Two Wings,Completed - 00 Order Fullfilled,False
"The Lion, the Witch & the Wardrobe: One Act - Two Character",Completed - 00 Order Fullfilled,False
North Star (code: N47000),Completed - 00 Order Fullfilled,False
Teaching Disco Square Dancing to Our Elders: A Class Presentation,Completed - 00 Order Fullfilled,False
The Wrestling Season,Completed - 00 Order Fullfilled,False
Gym Climbing,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Homeric Hymns,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Homeric Hymns,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Universal Principles of Design, Revised and Updated : 125 Ways to Enhance Usability, Influence Perce",Completed - 04 Dis: Need proof of purchase from student,False
Foodservice Management Principles and Practices,Completed - 04 Dis: Need proof of purchase from student,False
Digital Marketing Essentials (Unlimited Use),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Organizational Behavior: Managing People and Organizations,Completed - 01 Prep: VitalSource Referral,False
Invisible Women Data Bias in a World Designed for Men,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Three 15-min. Boomalang conversations,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyMathLab -- Standalone Access Card (1 Year or Course Duration),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Precedents in Architecture: Analytic Diagrams, Formative Ideas, and Partis, Fourth Edition",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Environmental Science and Sustainability (with Ebook, InQuizitive, What Would You Do? Activities, Videos and Animations)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
LAUNCHPAD FOR MEDIA & CULTURE: AN INTRODUCTION TO MASS COMMUNICATION (1-TERM ONLINE ACCESS),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Global Aging,Completed - 04 Dis: Need proof of purchase from student,False
A Smarter Way to Learn Python,Completed - 04 Dis: Need proof of purchase from student,False
Microeconomics: Principles & Policy,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
Biomechanics of Sport and Exercise,Completed - 04 Dis: Need proof of purchase from student,False
"Essential Cell Biology with Ebook, Smartwork5, and Animations",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami OH: Loose Leaf Marketing the Core; Connect Access Card,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
"MyLab Marketing with Pearson eText -- Access Card -- for Consumer Behavior Buying, Having, Being",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Selling: Building Partnerships,Completed - 04 Dis: Need proof of purchase from student,False
Digital Marketing Essentials (Unlimited Use),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MindTap for Mankiw's Principles of Macroeconomics, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Essential Environment,Completed - 00 Order Fullfilled,False
The Road,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Road,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Economics of Money, Banking, and Financial Markets",Completed - 04 Dis: Need proof of purchase from student,False
"The Craft of Research, Fourth Edition (Chicago Guides to Writing, Editing, and Publishing)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
TEACH,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Economics of Money, Banking, and Financial Markets",Completed - 04 Dis: Need proof of purchase from student,False
Consumer Behavior and Insights,Completed - 04 Dis: Need proof of purchase from student,False
"The Economics of Money, Banking, and Financial Markets",Completed - 04 Dis: Need proof of purchase from student,False
Consumer Behavior and Insights,Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Child Psychology,Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Child Psychology,Completed - 04 Dis: Need proof of purchase from student,False
"AP Stylebook, 55th Edition 2020-2021",Completed - 00 Order Fullfilled,False
CHM145 Lab Manual W23 Edition,Completed - 00 Order Fullfilled,False
Loose Leaf for Consumer Behavior,Completed - 04 Dis: Need proof of purchase from student,False
Looseleaf for Aging and the Life Course,Completed - 04 Dis: Need proof of purchase from student,False
Investigating Chemistry Introductory Chemistry From A Forensic Science Perspective,Completed - 00 Order Fullfilled,False
The Story and Its Writer An Introduction to Short Fiction,Completed - 00 Order Fullfilled,False
"Health Equity, Diversity, and Inclusion: Context, Controversies, and Solutions",Completed - 04 Dis: Need proof of purchase from student,False
CRIMINOLOGY AND PUBLIC POLICY,Completed - 04 Dis: Need proof of purchase from student,False
Principles of Microeconomics (COVID-19 Update),Completed - 04 Dis: Need proof of purchase from student,False
Augmentative & Alternative Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for Shigley's Mechanical Engineering Design,Completed - 04 Dis: Need proof of purchase from student,False
Motor Learning and Performance,Completed - 04 Dis: Need proof of purchase from student,False
Wood Chemistry,Completed - 04 Dis: Need proof of purchase from student,False
The Relaxation & Stress Reduction Workbook,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Managerial Accounting,Completed - 04 Dis: Need proof of purchase from student,False
What's that Sound? An Introduction to Rock and Its History 6th,Completed - 04 Dis: Need proof of purchase from student,False
ENVIRONMENTAL GEOLOGY,Completed - 00 Order Fullfilled,False
Psychiatric Nursing,Completed - 04 Dis: Need proof of purchase from student,False
Professional Nursing: Concepts & Challenges,Completed - 04 Dis: Need proof of purchase from student,False
Head First Software Development,Completed - 04 Dis: Need proof of purchase from student,False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Communication Sciences and Disorders: From Science to Clinical Practice,Completed - 04 Dis: Need proof of purchase from student,False
Developing Clinical Judgment for Professional Nursing and the Next-generation NCLEX-RN Examination,Completed - 04 Dis: Need proof of purchase from student,False
Statistics for The Behavioral Sciences,Completed - 04 Dis: Need proof of purchase from student,False
Creative Writing : Four Genres in Brief,Completed - 04 Dis: Need proof of purchase from student,False
Engineering Economic Analysis,Completed - 04 Dis: Need proof of purchase from student,False
"Armstrong Student Center, 550 E Spring St, Oxford, OH 45056",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
What's that Sound? An Introduction to Rock and Its History 6th,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Management - MGT 495,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Loose Leaf for Financial Institutions Management,Completed - 04 Dis: Need proof of purchase from student,False
The Police in America,Completed - 04 Dis: Need proof of purchase from student,False
"Marriages, Families, and Relationships: Making Choices in a Diverse Society",Completed - 04 Dis: Need proof of purchase from student,False
Deaf Culture: Exploring Deaf Communities in the United States,Completed - 04 Dis: Need proof of purchase from student,False
The Broken Ladder,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Norton Anthology of Drama,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Java An Introduction to Problem Solving and Programming,Completed - 04 Dis: Need proof of purchase from student,False
Classroom Assessment for Student Learning,Completed - 04 Dis: Need proof of purchase from student,False
Mass Media Research: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
"The ABCs of CBM, Second Edition A Practical Guide to Curriculum-Based Measurement",Completed - 04 Dis: Need proof of purchase from student,False
Essentials of Investments,Completed - 04 Dis: Need proof of purchase from student,False
Global Aging,Completed - 04 Dis: Need proof of purchase from student,False
The Fashion Industry and Its Careers,Completed - 04 Dis: Need proof of purchase from student,False
Machine Elements in Mechanical Design,Completed - 04 Dis: Need proof of purchase from student,False
Real Estate Finance and Investments,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Accounting with Pearson eText -- Access Card -- for Pearson's Federal Taxation 2023 Comprehensive,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
A Black Women's History of the United States,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Experiencing Intercultural Communication: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
Project Management: Achieving Competitive Advantage [Rental Edition],Completed - 04 Dis: Need proof of purchase from student,False
Real Estate Finance and Investments,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Organizational Behavior Managing People and Organizations,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Theory and Design for Mechanical Measurements,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 00 Order Fullfilled,False
College Physics: A Strategic Approach,Completed - 04 Dis: Need proof of purchase from student,False
Television Production,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Preparing Educators to Engage Families,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
RHETORICAL ANALYSIS,Completed - 00 Order Fullfilled,False
Java An Introduction to Problem Solving and Programming,Completed - 04 Dis: Need proof of purchase from student,False
Language Disorders from Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Microbiology: A Systems Approach,Completed - 00 Order Fullfilled,False
Loose Leaf for Microeconomics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Sport Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Kappa,Completed - 04 Dis: Need proof of purchase from student,False
My Body Politic,Completed - 04 Dis: Need proof of purchase from student,False
Technical Communication,Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Need proof of purchase from student,False
"Exploring Art A Global, Thematic Approach, Revised",Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf for Chemistry in Context,Completed - 04 Dis: Need proof of purchase from student,False
Anthropology What Does it Mean to Be Human?,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Why Fish Don't Exist A Story of Loss, Love, and the Hidden Order of Life",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Fundamentals of Financial Management, Concise Edition",Completed - 04 Dis: Need proof of purchase from student,False
"Building Financial Models, Third Edition: The Complete Guide to Designing, Building, and Applying Projection Models",Completed - 04 Dis: Need proof of purchase from student,False
Public Relations Campaigns,Completed - 04 Dis: Need proof of purchase from student,False
LAUNCHPAD FOR MEDIA & CULTURE: AN INTRODUCTION TO MASS COMMUNICATION (1-TERM ONLINE ACCESS),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families Stories from Rwanda,Completed - 04 Dis: Complete (Available at Bookshare.org),False
First They Killed My Father: A Daughter of Cambodia Remembers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ordinary Men,Completed - 04 Dis: Complete (Available at Bookshare.org),False
They Can Live in the Desert but Nowhere Else,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Globalization Reader,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Why Fish Don't Exist A Story of Loss, Love, and the Hidden Order of Life",Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Land of Open Graves,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Musicians Guide to Theory and Analysis (Loose-leaf w/ print workbook & the anthology),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Think Like a Feminist The Philosophy Behind the Revolution,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Public Speaking An Audience-Centered Approach [RENTAL EDITION],Completed - 04 Dis: Need proof of purchase from student,False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The 1-page Marketing Plan,Completed - 00 Order Fullfilled,False
The Land of Open Graves,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 4 months Access Code,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"MindTap for Clarkson/Miller's Business Law: Text & Cases, 1 term Printed Access Card",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
My Body Politic,Completed - 04 Dis: Complete (Available at Bookshare.org),False
LAUNCHPAD FOR MEDIA & CULTURE: AN INTRODUCTION TO MASS COMMUNICATION (1-TERM ONLINE ACCESS),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Intermediate Accounting, Eighteenth Edition WileyPLUS Next Gen Student Package Single Semester Access Code",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Foundations of Maternal-newborn and Women's Health Nursing,Completed - 00 Order Fullfilled,False
Foundations of Maternal-newborn and Women's Health Nursing,Completed - 00 Order Fullfilled,False
Fundamentals of Financial Management,Completed - 00 Order Fullfilled,False
The Tale of Genji,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Enjoyment of Music Ebook w/ InQuizitive,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
ND MIAMI UNIVERSITY OF OH OXFORD LOOSE LEAF HUMAN BIOLOGY; CONNECT ACCESS CARD,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami University of OH Oxford: Connect Access Card for Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Genetics: A Conceptual Approach (1-Term Online Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Loose-Leaf Version for Genetics: A Conceptual Approach & Achieve for Genetics: A Conceptual Approach (1-Term Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
College Physics A Strategic Approach Plus Mastering Physics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for College Physics A Strategic Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Navigate 2 Advantage Access for Cleft Palate and Craniofacial Conditions,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Contemporary Leadership in Sport Organizations 2nd Edition With HKPropel Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Conscious Closet,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"WebAssign for Stewart/Redlin/Watson's Algebra and Trigonometry, 4th Edition [Instant Access], Single-Term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Organic Chemistry, 4e for Miami University ofOxford WileyPLUS Next Gen Card Custom 2 Semesterwith ePub Reg Card and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Organic Chemistry, 4e for Miami University (Oxford) WileyPLUS Next Gen Card Custom 2 Semesterwith Loose-leaf and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Turning Technologies - 5 Year - Digital License Code Only - SVC-TBSUB-60-IND,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Turning Technologies - 1 Semester (6 Month) Digital License Code Only - SVC-TPSUB-6-IND,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Managing Organizations for Sport and Physical Activity: A Systems Perspective,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Musicians Guide to Theory & Analysis Total Access Card (eBook, workbook & the anthology)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"The Musician's Guide to Theory and Analysis, 4th Edition (Access Code for eBook with Total Access registration code)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
KINESIOLOGY,Completed - 00 Order Fullfilled,False
Critical Youth Studies Reader,Completed - 04 Dis: Need proof of purchase from student,False
Databases Illuminated,Completed - 04 Dis: Need proof of purchase from student,False
Persepolis,Completed - 04 Dis: Need proof of purchase from student,False
The Inclusive Classroom Strategies for Effective Differentiated Instruction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
World Regional Geography,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Unbought and Unbossed,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Tiny Habits: The Small Changes That Change Everything,Completed - 04 Dis: Complete (Available at Bookshare.org),False
